filepath,processed_filepath,split,label,class_index,width,height,mode,image_format,file_size_bytes,raw_sha256,processed_sha256,status,note
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1076.jpg,data/processed/train/fire/fire_train_1076.jpg,train,fire,0,250,250,RGB,JPEG,9134,b4ef2331017a9bcbc947a482379f045c980d08201ba98b2e724fe7f63d7cc60c,6bcfc9d3442c77868e6eea0f5e6c2ab60c0ca8d93aa152ff85afb86149b0add8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1077.jpg,data/processed/train/fire/fire_train_1077.jpg,train,fire,0,250,250,RGB,JPEG,8477,b2d74f3eeb83788b556649b5188cb0bbad772aa7a915841ef7b3c402e882bd60,95336dc7ff900d3253e69d4edc86e7db0327616a2437653e2437559645591962,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1078.jpg,data/processed/train/fire/fire_train_1078.jpg,train,fire,0,250,250,RGB,JPEG,11250,db5c31424bd9fb09a6e020bf096a8f23063bb5f7b4477b8afcfce8d540b39504,392e85266409c4dd0723324df03064ec29fa4ed0741b217dde14f44ddb5117cd,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1079.jpg,data/processed/train/fire/fire_train_1079.jpg,train,fire,0,250,250,RGB,JPEG,15826,944dabea28944f4607f64cf3b7114f9103fecb6675fd66ba3e279a61d65fba92,77755fec4b5a20fdd055d21f9607c7b52b6dce814e4f2086d158892916891170,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1080.jpg,data/processed/train/fire/fire_train_1080.jpg,train,fire,0,250,250,RGB,JPEG,4036,1c19675c749e6c2a54d5caf184418956c92597c540d788b8e50e2a8d0df2b463,065aef1d393151dc5231e36a0b5fa8853f7586e35438d5edd8bd0948627b3e67,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1081.jpg,data/processed/train/fire/fire_train_1081.jpg,train,fire,0,250,250,RGB,JPEG,11014,c4f8865f54494e08b5b0f4ad6aaad0e7ec97b561ff7c66840857cddcc5c85f95,3fbd83547d9312a549755490cd59bd1678af4689faf5a6283e844fd3cba9d630,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1082.jpg,data/processed/train/fire/fire_train_1082.jpg,train,fire,0,250,250,RGB,JPEG,12541,365f153449898fa8e28e8b75e8ac08e4508b022345b6c302261054151e01de6a,b41c3d9c5774902590a682e232dac5e8dda512a725a617890152dd343100e4cd,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1083.jpg,data/processed/train/fire/fire_train_1083.jpg,train,fire,0,250,250,RGB,JPEG,5548,f2926a197f9e3eea8681c6b1b301d3a5f0b1dadcbdbee3947bc52b39daef8a78,c65044023ea97586c377b6f7142229f1b5e3b08cd27198eb9c5ee8017b6665a0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1084.jpg,data/processed/train/fire/fire_train_1084.jpg,train,fire,0,250,250,RGB,JPEG,18968,3539ae5a1dd7c1c6967730606b915bab1d5771a5792387f446d2c83efd40212a,f7048fb445ba06f5f4d13ffcd66e44364f1e092af84eeb61c1b6867a5c562013,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1085.jpg,data/processed/train/fire/fire_train_1085.jpg,train,fire,0,250,250,RGB,JPEG,13681,7834712ca8d627974e8993ed20e09cb6e746e7b139e71d7bc3b1f6d31ef0e547,c167c23ec6a0d4d3031504ba4babe21ce04c3019827ff7a812ceb992d9b57678,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1086.jpg,data/processed/train/fire/fire_train_1086.jpg,train,fire,0,250,250,RGB,JPEG,12207,464bd459c9ae08dee23b78a8e481186ff79e82591866dac0c70242350bfb0a9d,e64cedaa79b45b820975ebb018b8197812dfce7e6261257777de86c394567529,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1087.jpg,data/processed/train/fire/fire_train_1087.jpg,train,fire,0,250,250,RGB,JPEG,11483,5af62720f1dc834ded23cda1aec9a2d0b5556e18dd746ddc2b44d9811359a1ba,44d84cab5b4cd0574de96c675e5c0cedddbf98f2f198455ee17b7fe5d6b1baca,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1088.jpg,data/processed/train/fire/fire_train_1088.jpg,train,fire,0,250,250,RGB,JPEG,5762,782b3f53569bfd8a307a43c2e130a62e76c789e4cbbf1b496f253592cf0936bc,d82a154d9c05b762f15e97cfd40b2fc7c969358d3b99b4cc623da4c7c2e14c61,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1089.jpg,data/processed/train/fire/fire_train_1089.jpg,train,fire,0,250,250,RGB,JPEG,10807,8621c72df777b8a4ec5d65437f943c18a8ad8a503584e0659ab3aa2c758522d5,ece4396b2b22bbb8af1825e90081563695e329e9ff11381bb0f44f00f04ed259,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1090.jpg,data/processed/train/fire/fire_train_1090.jpg,train,fire,0,250,250,RGB,JPEG,15068,ad818b12a4d0d817cec29fa7d3906141d66e33464402960217a204dc723d4667,1df8fb4b0ebff1d7c5bd814cdf224ec86b95f3299198ec93119adca5bb2df2f1,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1091.jpg,data/processed/train/fire/fire_train_1091.jpg,train,fire,0,250,250,RGB,JPEG,7469,e4e7d93c8470de79a6fd2cd51d09d0c9893e82ba92bc69472bd031f57c2c6ccb,493077cc7f3b49a9d9b250791f3a36965c51a0cde48fe9720aae47191f0f2fc3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1092.jpg,data/processed/train/fire/fire_train_1092.jpg,train,fire,0,250,250,RGB,JPEG,9131,69d5f796411350abdb1271619be9987edca2a11ef55ebd41fcb6a0f4d2b0024a,4d8a0775544c1c902328b95378e43b0a8d9ab7bdd8c79722f3e4ea55b1cba6c1,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1093.jpg,data/processed/train/fire/fire_train_1093.jpg,train,fire,0,250,250,RGB,JPEG,9100,4ae25b46e1589661bac5949a98bb68601a232ee70b85dc15a147eec4b5ab410f,848563f37b3f3c363827d5eacf2bab7f9fcb2188e7b58602430a0e6428fa1382,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1094.jpg,data/processed/train/fire/fire_train_1094.jpg,train,fire,0,250,250,RGB,JPEG,4670,ff9e993cede302414e3f22eb8c0acc08da60cad5645d70ff4fc73cfed60293f1,502a6a50e6a6829ae94d27c11ee030b71f0093e9fdc955ba3e06aaf8e7e5ce3b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1095.jpg,data/processed/train/fire/fire_train_1095.jpg,train,fire,0,250,250,RGB,JPEG,9731,f0c642bad5b0630b11b8675159b89ad8ac1154f07226a8fdc2061e173ddb070f,6ae4ffd86880b899d956c996870578127a7c8687ceb738362bc8d730292992e7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1096.jpg,data/processed/train/fire/fire_train_1096.jpg,train,fire,0,250,250,RGB,JPEG,5279,1f92ceb4b3b3beebc09e27fa39eb3d63bea900c4ec4a170b046ca84c0c566e9b,c906fc9c9f210a74cb4041ed3cf64c873da25ae75913f9d1db75ab1fb997ba6d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1097.jpg,data/processed/train/fire/fire_train_1097.jpg,train,fire,0,250,250,RGB,JPEG,13114,95897ed63834014e708d340c0b17750c74349317b15449c9244d8a83c0c78850,ed799ada2d067364c6f4b21eda22b906b9254ba8cd50d97b093488ea2ec6b272,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1098.jpg,data/processed/train/fire/fire_train_1098.jpg,train,fire,0,250,250,RGB,JPEG,8505,659b3ec6c643e54be4796eacbbdaac984079a38b1ef2f938482009cc5b867a40,a67e04550c0fb1710f3a880ee89be34aec56a035bbb06d86e7c0a6814ed41a39,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1099.jpg,data/processed/train/fire/fire_train_1099.jpg,train,fire,0,250,250,RGB,JPEG,12844,83a9e56120a1bc28321fd7dc154a54578b151e5612ede62940431a7bc1145681,7df17b726a7caf55139e9196c62f51492ef0902aea357eae8ecc3cbe60c0c0d2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1100.jpg,data/processed/train/fire/fire_train_1100.jpg,train,fire,0,250,250,RGB,JPEG,11650,e9b3a0b3963b44fb945b42f00b78d5b3e9303f0517d3c537483a151ee9120118,317875b61e7e0e3435abf2e9b9f0e1b07f0c1fdbbaade4341475493a715eadfc,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1101.jpg,data/processed/train/fire/fire_train_1101.jpg,train,fire,0,250,250,RGB,JPEG,8990,d20438928ee41fcb34993f7f8da7476c7358117748420e5ec0fef876cc55b1fc,871cba3bcffad26bf8420783bc9cdaebe4139f287b96147df75902354aa46b0b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1102.jpg,data/processed/train/fire/fire_train_1102.jpg,train,fire,0,250,250,RGB,JPEG,11466,46cb28cf8d65dbeea799d67a7e99277d8048823504a6a8b1370d7fa7e24dca17,d4b2e393ae2855eef3b1744179301fa8f352ebc9934d010081e66395cc1487b5,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1103.jpg,data/processed/train/fire/fire_train_1103.jpg,train,fire,0,250,250,RGB,JPEG,12600,cdc963344bf7c7b2958663b333ddcb31b8ecdaf8ae4d7509e8d5a977d6487994,f37a3ad93b951a905140194cdeec3abf98a106f8f386cf72033f106c081c13a9,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1104.jpg,data/processed/train/fire/fire_train_1104.jpg,train,fire,0,250,250,RGB,JPEG,8275,001783a4d2873dfa84a669cae102530c4ade9dc594ea2f98c30f67defc756a54,4d40f018e8bc49e23f04cc7a356ad2e61133cfd85d2a930d9779495e6dee1af3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1105.jpg,data/processed/train/fire/fire_train_1105.jpg,train,fire,0,250,250,RGB,JPEG,13313,d80299805c730ece6b1257d676783882132ba5022f1360fe292d7a58d6f0b822,37583a1c35b2964b898229b12c2ce0bf1c2ba31fce112aee40c57303158e4827,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1106.jpg,data/processed/train/fire/fire_train_1106.jpg,train,fire,0,250,250,RGB,JPEG,12195,62ae38b157b78230923c87a47e0722097cc34e01f99d8d73dd8c1c1317023f83,50b51e61abfc059ef2ac891b68e7635e807cc287093e4bd6e27f680ae3ab1863,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1107.jpg,data/processed/train/fire/fire_train_1107.jpg,train,fire,0,250,250,RGB,JPEG,16629,92f2c8245f87f415d58f1d6ed95a7dd1e393728f85dfe858dde4ff2d6d34f7d9,70052750a806c4c7e1e0695e2f2e2212bf2370c75b2b24fe5481d23195f5ac05,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1108.jpg,data/processed/train/fire/fire_train_1108.jpg,train,fire,0,250,250,RGB,JPEG,15367,d7a7a91e29b5414b129affc0b84304703bee05620df5e9bd80408435a1a2317d,2cb7c3dd4d3ab90e77e55ccdfb3c5db922073166b330bdbc16117d1a3ac84753,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1109.jpg,data/processed/train/fire/fire_train_1109.jpg,train,fire,0,250,250,RGB,JPEG,11830,2b32799a8c4499f9fd7ebb9953db5992431dd3749162eec9f963747d718c251d,7777756d57f37a83331d7f7d5683087b2497e6bead3d7479ee4a3a0659dda9c3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1110.jpg,data/processed/train/fire/fire_train_1110.jpg,train,fire,0,250,250,RGB,JPEG,8590,db5689f46a67860de2a1b1b4721dcc6b3f9cc46593575651487b948acc0f5261,ac74eeaff960f170df450f3484ffe81f811b088d402596124871086d4da015ab,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1111.jpg,data/processed/train/fire/fire_train_1111.jpg,train,fire,0,250,250,RGB,JPEG,13635,730d215c2f522f7cd8bca559ce7dbec730b1f525e5e02bbcf0ad04af477b3a6a,3c1c9e5cf116541851567f436ad48fa2197f8683d3f3ad61be254c154a8f2eb7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1112.jpg,data/processed/train/fire/fire_train_1112.jpg,train,fire,0,250,250,RGB,JPEG,14745,82d070d21db0e7a599af962a4dd064ccda64cc2b27f392d927bd29a0d1c6aaea,fff07b1112cb6907b845e4120e805952683a3d77372dc85bebab15a6e55092c8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1113.jpg,data/processed/train/fire/fire_train_1113.jpg,train,fire,0,250,250,RGB,JPEG,13442,ee973b27180aa05c1b62e612610046a5bb4497327c386a00c31892097c9bfdcb,f48719ac7b3f7802fb7c7c99e1dd021d731471b04e565a15fea411d428b9bc9c,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1114.jpg,data/processed/train/fire/fire_train_1114.jpg,train,fire,0,250,250,RGB,JPEG,3845,494807d4d42dba8e96df86274e2c257578a46e5a22a4ba9fad2a0f05c9b5c837,a53232354cf50d70a2b58239a14db330c2a37247dc34342b3001081cea9aae95,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1115.jpg,data/processed/train/fire/fire_train_1115.jpg,train,fire,0,250,250,RGB,JPEG,7509,5deb6d46c3e41379225b0f5af9593eb273d3f7000ba7d0662324f6a91bf97055,e3ef0753b90fbcbd3f961ab23b5d50963ac680bbeed698fb20afb4ae03ac55c8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1116.jpg,data/processed/train/fire/fire_train_1116.jpg,train,fire,0,250,250,RGB,JPEG,11954,281b062b7e39d2fe7e00326b4c355254a2c24a0d63db8a4b02518249375218cf,5438921b1e828fee56be10d45cfe5c8f70ccba1cd2a99fb7031f2121f490e284,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1117.jpg,data/processed/train/fire/fire_train_1117.jpg,train,fire,0,250,250,RGB,JPEG,4849,0d1590899f3f257f557f9c3c6afad50d1bb8850e7fb1ac787668d5a9c8ab9ff1,7945cfd4df8630f1d0069b2ad2314959e2e958cfff77df1a17514e575cca3333,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1118.jpg,data/processed/train/fire/fire_train_1118.jpg,train,fire,0,250,250,RGB,JPEG,7718,1e85d9c79185df7bbd0d3ec4d63dc10f956c86e098eeef5d386acf84c43c2cc3,866b4285d64f28ec0b6f62c0be2d69fe4a8ddbab168b08f85beb0e5b977c77e2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1119.jpg,data/processed/train/fire/fire_train_1119.jpg,train,fire,0,250,250,RGB,JPEG,13204,7a602a712ad6ce9dd3220fa6a11e9ffb1152cfa07e5c6677ec130fd82cd32a3f,1f7be021fdca0f00272daf0fff6f64e63038cb9ed6dd0698cb9cce6da238878a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1120.jpg,data/processed/train/fire/fire_train_1120.jpg,train,fire,0,250,250,RGB,JPEG,8794,ca3664f1d19216599c1aeb53069f3ff98ee8ef0cc2c76bbc4fab0bbe375fcbad,d4e52f998d3ec58668aa08e2a393af1bb61d7d15590148126db189a56db9a04e,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1121.jpg,data/processed/train/fire/fire_train_1121.jpg,train,fire,0,250,250,RGB,JPEG,4121,1d6acc0898b62df0aea2213d0cac361aaa4bb22461c4980a1cca98ae18f92534,e9644fbe11b2d66247a9220689e9386b6d0700770575be6ffb0f24f1a8e0f58f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1122.jpg,data/processed/train/fire/fire_train_1122.jpg,train,fire,0,250,250,RGB,JPEG,4675,3deaf1e40291e230465fdd79ba00f6320271ca7197468e0eeafb9bfe7633bf1d,e85439ea8a42dc2a9f2ee6594572f6b0d75ae404116462c6f95d57d894053883,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1123.jpg,data/processed/train/fire/fire_train_1123.jpg,train,fire,0,250,250,RGB,JPEG,10172,faf346076a4812e11b95a4b49965099d7e16c56f778190157d53a89ac4186630,0dfdef86de011da4df16af3d0b2c91a1d05913fc4f1bc26be36471cd56ca632d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1124.jpg,data/processed/train/fire/fire_train_1124.jpg,train,fire,0,250,250,RGB,JPEG,14984,3b3392b9f715f13f30368ab3f34424831bd3783d359f4d2481eadd1bb437f634,f31f9c77d6228198b2347ed92971e1a21c183be9cd5d7a00f0eca5a57224e0a9,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1125.jpg,data/processed/train/fire/fire_train_1125.jpg,train,fire,0,250,250,RGB,JPEG,11325,01b0f9e36b6e496274c97c87b902b2083a09039fd181f2a39fb6ead99357fb82,2fd65cdeacac01e9b6d03bd3fd5b01d0809c786a40bcf7502290d1a32e039f50,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1126.jpg,data/processed/train/fire/fire_train_1126.jpg,train,fire,0,250,250,RGB,JPEG,11118,23960b6cd2b671018b61ae237014e249e3ec49a06e781cf64bb2f9704a3dad62,4232d232fdbad9f57c82615d4d9fc4ec1bbfed75622daa7ad0a3f8162c3d2962,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1127.jpg,data/processed/train/fire/fire_train_1127.jpg,train,fire,0,250,250,RGB,JPEG,6049,5986d8866e08f6fb4dd932487061de4c77ad04b59eba024b74b21f849a7f44ba,40bf262d7db4682f16a8873a7c87fc2316a315069c22bb2dcd853d0ed95ca280,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1128.jpg,data/processed/train/fire/fire_train_1128.jpg,train,fire,0,250,250,RGB,JPEG,13425,5849d58600e70d83a1b969e9d3dfec21976bb7d8f9a82f6ebb20502829de11d2,d4325a8b766750ee7ba645c8e69edf1f1dcc84a1cd149a7af9fdb8e7c4413707,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1129.jpg,data/processed/train/fire/fire_train_1129.jpg,train,fire,0,250,250,RGB,JPEG,11225,3f9e9ad92d339c416e12d4c1b4b3e3c14dc5267b4830bb03e1db3ed2787c84cf,294bd9cf5fd6fd6eb6109130c39567136a5b312bcb69851cc54f5f06b5149ee7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1130.jpg,data/processed/train/fire/fire_train_1130.jpg,train,fire,0,250,250,RGB,JPEG,5953,9c42a92fea2b1d2c34dc590c2622817cc8d3ef50c0b752ddb8c13c868ad8cbbc,d1ff821ad781ba0411e0ca440919c5e250bb363df81050f2825265321e413f6b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1131.jpg,data/processed/train/fire/fire_train_1131.jpg,train,fire,0,250,250,RGB,JPEG,10001,ed98967f8c5983241cac32f1f24f1bc593c4df82f95983d9887bcd77eb1f970a,96d9ae811871422ae54ca71c3b90bb9bcadfc6373fd858ab8848ed86265a630b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1132.jpg,data/processed/train/fire/fire_train_1132.jpg,train,fire,0,250,250,RGB,JPEG,13583,1a91e166b32419ba796266e77148c3e5011dfcbee1425934669e5f0789938772,37e68d99ccacb8de1b8372fa22c34f0b69bf59ea106833604af92bfddfbc0ef4,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1133.jpg,data/processed/train/fire/fire_train_1133.jpg,train,fire,0,250,250,RGB,JPEG,8612,f06749fd90b68dca105b722e7229efa27ed6053d4d7f4cd57890bb013817ffbc,e9f4c517dbd6de5c536abe35a588205e49a0f7b46969b838d7ff30d9d21f070a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1134.jpg,data/processed/train/fire/fire_train_1134.jpg,train,fire,0,250,250,RGB,JPEG,10376,471ff9f7de9de65ff0791e4e8e2a6743496475fc41b8e57e0224fb991bb12883,3da28f1b4e6962643a8e08196b274e0e2ccb1f9cad20964bce7792705938ab77,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1135.jpg,data/processed/train/fire/fire_train_1135.jpg,train,fire,0,250,250,RGB,JPEG,18089,5ca7febba877d6bf07ecd938a94aa5ed83e2e6fb829b2d15196e64cbd8f2021f,75138a6c4d44b708a8079cdca95475af48981edac6d1d671124b5d9b944713fc,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1136.jpg,data/processed/train/fire/fire_train_1136.jpg,train,fire,0,250,250,RGB,JPEG,14096,fa03169304b4dc196e2aba3683ebdab8032b29ef555ef1ef5045a49afa8241e9,01d106620d308f07be2756137b491f7f7e42fa8947ec5b5677746ed01d7c61aa,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1137.jpg,data/processed/train/fire/fire_train_1137.jpg,train,fire,0,250,250,RGB,JPEG,14002,f223ade8adcee34c209b5e90c257c9e5cdf6af55807717a63a988375fb0c5c04,3ed5518c06ec9d3ed49b996b4f505fff433735d79b00a41d10b9f5bf99e5c2cc,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1138.jpg,data/processed/train/fire/fire_train_1138.jpg,train,fire,0,250,250,RGB,JPEG,10086,e860d879241fea8e6e2afc2dc396d64b0a313826aea3cc9544aa725a1ce70fba,4c40f45ddc6ffde1b4b6066bd098ae7e4dc70180c77b6997430827692b099c3f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1139.jpg,data/processed/train/fire/fire_train_1139.jpg,train,fire,0,250,250,RGB,JPEG,9076,78d2ea1e723ae6f91b86b39772b1bba8c3dc638d1a37dc9fdc90985cdcfe2c3d,01435f18efa5b886b41ac27af829c3bba8281b95a3387fba45e2b315aa3b6787,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1140.jpg,data/processed/train/fire/fire_train_1140.jpg,train,fire,0,250,250,RGB,JPEG,18902,b687af1b15b746ef3b9b4208c4aab5513b19d90ce4f38eb26ba83b56849e31b0,2e44141562d19a8b9bfd97240cb5acbdf100e2e18b05280651b0f11fc5b8b27b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1141.jpg,data/processed/train/fire/fire_train_1141.jpg,train,fire,0,250,250,RGB,JPEG,6555,793af22c4c53ea3c059793b8c4e4c2cd76887461076dc4eec8958de37b49ed9a,3ec3ed078193a1a713ee2ce178dd8233279a1c14e1bafc08886e1ab2e5863774,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1142.jpg,data/processed/train/fire/fire_train_1142.jpg,train,fire,0,250,250,RGB,JPEG,14399,f3e41b52b8974093c88bb95585e80719251cbcdf53b1b0930ffa6e06dc372b5c,8877de5957b76fb0160e79bca451965496eb54436ce414c3682d10734e4c7f2a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1143.jpg,data/processed/train/fire/fire_train_1143.jpg,train,fire,0,250,250,RGB,JPEG,6503,0a71eae3c95dd1e55d32af10c7c307f2f18b68fcd3bc73a87df7af13c12658d2,3c25394d706d7ca0fef80c1e21ad3d931b17ac5b7cbb4d5837b472384ba0a975,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1144.jpg,data/processed/train/fire/fire_train_1144.jpg,train,fire,0,250,250,RGB,JPEG,13828,aeb63a1a2c99d3e5842e1ab8c8b66069473217775da3e4c03f6f7e4d3c81f285,4edbea9c8e87e0d2507061a8cdbe21c708f8d1e3fd5fa3280bbc997cbccde2ee,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1145.jpg,data/processed/train/fire/fire_train_1145.jpg,train,fire,0,250,250,RGB,JPEG,11342,244cac759b8a10d3afba33086f739bbc9cba4f8444bdfc60e451a88d88f00744,536c2fdab9bd55a3d683ba4a7018db7eeb2c41ea049c7a6f3c3b14988d8abf83,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/fire/fire_train_1146.jpg,data/processed/train/fire/fire_train_1146.jpg,train,fire,0,250,250,RGB,JPEG,8687,d8154c78a8cf536aceea9a674c3a0cc0e5cef6f1e72624f644048c7fcbb810aa,f5533487a277b843489542e042bebc3db615aa3d97271261c351c31a7fcdb871,ok,raw_size_not_target
